id,doi,title,year,field,subfield,topic,container_title,publisher,authors,type,community,in_degree,out_degree,degree,eigenvector,pagerank,betweenness,PC1_score,bridging_centrality
W3089332222,https://doi.org/10.3390/nano10101920,Comparative Study of Growth Morphologies of Ga2O3 Nanowires on Different Substrates,2020,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Nanomaterials,Multidisciplinary Digital Publishing Institute,Badriyah Alhalaili; Ruxandra Vidu; Howard Mao; M. Saif Islam,article,2.0,3.0,3.0,6.0,3.299622641791329e-15,0.0004486758289813,4.798729577309172e-06,-0.1625245915496838,2.399364788654586e-06
W3111399423,https://doi.org/10.1002/eng2.12300,Chemical composition tuning induced variable and enhanced dielectric properties of polycrystalline <scp>Ga<sub>2‐2<i>x</i></sub>W<sub><i>x</i></sub>O<sub>3</sub></scp> ceramics,2020,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Engineering Reports,Wiley,Vishal Zade; Mohan R. Rajkumar; Ron Broner; C.V. Ramana,article,2.0,0.0,3.0,3.0,1.1106101116766506e-18,0.0002681449902697,0.0,-0.3023937903494527,0.0
W3145309539,https://doi.org/10.1039/d1ce00131k,Laser damage mechanism and <i>in situ</i> observation of stacking fault relaxation in a β-Ga<sub>2</sub>O<sub>3</sub> single crystal by the EFG method,2021,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,CrystEngComm,Royal Society of Chemistry,Bo Fu; Gaohang He; Wenxiang Mu; Yang Li; Boyuan Feng; Kaihui Zhang; Huanyang Wang; Jin Zhang; Shaojun Zhang; Zhitai Jia; Yujun Shi; Yanbin Li; Sunan Ding; Xutang Tao,article,2.0,3.0,3.0,6.0,3.907612070455541e-05,0.0003366831127271,3.082110866727029e-06,-0.1750927326327378,2.656992126488818e-08
W3177323254,https://doi.org/10.1088/2515-7647/ac0db5,Methods for synthesizing β-Ga<sub>2</sub>O<sub>3</sub> thin films beyond epitaxy,2021,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Physics Photonics,IOP Publishing,Jacqueline Cooke; Berardi Sensale‐Rodriguez; Leila Ghadbeigi,article,2.0,0.0,7.0,7.0,1.1106101116766506e-18,0.0002681449902697,0.0,-0.2144397496602644,0.0
W3197864156,https://doi.org/10.1039/d1cp02687a,Microstructures and electronic characters of β-Ga<sub>2</sub>O<sub>3</sub> on different substrates: exploring the role of surface chemistry and structures,2021,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Physical Chemistry Chemical Physics,Royal Society of Chemistry,Naxin Zhu; Xiangyi Xue; Jie Su,article,2.0,1.0,4.0,5.0,2.1512517863176723e-15,0.0003068774093868,0.0,-0.2372016015578352,0.0
W3211936936,https://doi.org/10.1063/5.0068186,Correlation between deep-level defects and functional properties of β-(Sn<i>x</i>Ga1-<i>x</i>)2O3 on Si photodetectors,2021,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Applied Physics,American Institute of Physics,Isa Hatipoglu; Daniel A. Hunter; Partha Mukhopadhyay; Martin S. Williams; P. R. Edwards; Robert Martin; Winston V. Schoenfeld; G. Naresh‐Kumar,article,4.0,0.0,11.0,11.0,1.1106101116766506e-18,0.0002681449902697,0.0,-0.1264857089710762,0.0
W3215214173,https://doi.org/10.1039/d1ce01207j,Effect of unintentional nitrogen incorporation on n-type doping of β-Ga<sub>2</sub>O<sub>3</sub>grown by molecular beam epitaxy,2021,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,CrystEngComm,Royal Society of Chemistry,Jiaqi Wei; Fang Liu; Xin Rong; Tao Wang; Liuyun Yang; Renchun Tao; Jing Yang; Liwei Guo; Bo Shen; Xinqiang Wang,article,4.0,2.0,7.0,9.0,1.1494814655853325e-15,0.0003489039690552,3.253772737785243e-05,-0.1052208931433711,3.1899732723384735e-07
W4206011270,https://doi.org/10.1016/j.matchemphys.2022.125746,Reversible photoinduced wettability and antimicrobial activity of Ga2O3 thin film upon UVC irradiation,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Materials Chemistry and Physics,Elsevier BV,Sunjae Kim; Sangheon Jeon; Seon Yeong Chae; Myunghun Shin; Jong Hyun Seo; Suck Won Hong; Wan Sik Hwang,article,2.0,0.0,4.0,4.0,1.1106101116766506e-18,0.0002681449902697,0.0,-0.2804052801771556,0.0
W4311983098,https://doi.org/10.1016/j.scriptamat.2022.115216,X-ray topographic observation of dislocations in β-Ga2O3 Schottky barrier diodes and their glide and multiplication under reverse bias,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Scripta Materialia,Elsevier BV,Yongzhao Yao; Daiki Wakimoto; Hironobu Miyamoto; Kohei Sasaki; Akito Kuramata; K. Hirano; Yoshihiro Sugawara; Yukari Ishikawa,article,8.0,0.0,6.0,6.0,1.1106101116766506e-18,0.0002681449902697,0.0,-0.2364282598325615,0.0
W3111378680,https://doi.org/10.7498/aps.69.20200810,Characteristics of Ga&lt;sub&gt;2&lt;/sub&gt;O&lt;sub&gt;3&lt;/sub&gt; epitaxial films on seed layer grown by magnetron sputtering,2020,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Acta Physica Sinica,Science Press,Zi-Fan Hong; Haifeng Chen; Yifan Jia; Qi Qi; Ying‐Ying Liu; Lixin Guo; Xiangtai Liu; Lu Qin; Lijun Li; Shaoqing Wang; Yunhe Guan; Qi-Ren Hu,article,2.0,0.0,1.0,1.0,1.1106101116766506e-18,0.0002681449902697,0.0,-0.3463708106940468,0.0
W3111486466,https://doi.org/10.35848/1347-4065/abd2dd,X-ray topography of crystallographic defects in wide-bandgap semiconductors using a high-resolution digital camera,2020,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Japanese Journal of Applied Physics,Institute of Physics,Yongzhao Yao; Yoshihiro Sugawara; Yukari Ishikawa; K. Hirano,article,8.0,1.0,3.0,4.0,1.896144643665545e-14,0.0003330175644397,0.0,-0.2563676629834288,0.0
W3122506473,https://doi.org/10.1103/physrevmaterials.4.085201,"Red luminescence in H-doped <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mi>β</mml:mi><mml:mtext>−</mml:mtext><mml:mi mathvariant=""normal"">G</mml:mi><mml:msub><mml:mi mathvariant=""normal"">a</mml:mi><mml:mn>2</mml:mn></mml:msub><mml:msub><mml:mi mathvariant=""normal"">O</mml:mi><mml:mn>3</mml:mn></mml:msub></mml:mrow></mml:math>",2020,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Physical Review Materials,American Physical Society,Thanh Tung Huynh; E. Chikoidze; Curtis P. Irvine; M. Zakria; Yves Dumont; F. Hosseini Téhérani; Eric V. Sandana; P. Bove; David J. Rogers; Matthew R. Phillips; Cuong Ton‐That,article,4.0,1.0,3.0,4.0,4.997745502544926e-17,0.0002888225901986,2.340843696248377e-07,-0.2609780043530297,1.800648997114136e-08
W3150216720,https://doi.org/10.1021/acsami.1c00429,High-Pressure O<sub>2</sub> Annealing Enhances the Crystallinity of Ultrawide-Band-Gap Sesquioxides Combined with Graphene for Vacuum-Ultraviolet Photovoltaic Detection,2021,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,ACS Applied Materials & Interfaces,American Chemical Society,Titao Li; Wei Zheng; Siqi Zhu; Fei Wang; Yanming Zhu; Lemin Jia; Zeguo Lin; Feng Huang,article,2.0,0.0,3.0,3.0,1.1106101116766506e-18,0.0002681449902697,0.0,-0.3023937903494527,0.0
W3201313991,https://doi.org/10.1016/j.jcrysgro.2021.126353,Theoretical and experimental study of (Ga1-xFex)2O3 ternary alloys,2021,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Crystal Growth,Elsevier BV,Md Dalim Mia; Brian C. Samuels; Md. Abdul Ahad Talukder; Pablo D. Borges; L. M. R. Scolfaro; Wilhelmus J. Geerts; Ravi Droopad,article,4.0,0.0,6.0,6.0,1.1106101116766506e-18,0.0002681449902697,0.0,-0.2364282598325615,0.0
W3216218003,https://doi.org/10.1116/6.0001533,Betavoltaic cell based on Ni/β-Ga2O3 and 63Ni source,2021,Energy,Nuclear Energy and Engineering,Advanced Energy Technologies and Civil Engineering Innovations,Journal of Vacuum Science & Technology A Vacuum Surfaces and Films,American Institute of Physics,E. B. Yakimov; A. Y. Polyakov; S. J. Pearton,article,4.0,0.0,7.0,7.0,1.1106101116766506e-18,0.0002681449902697,0.0,-0.2144397496602644,0.0
W4285582031,https://doi.org/10.1109/icee50728.2020.9777064,Exploring current conduction mechanisms in 6 MeV $\text{Si}^{3+}$ ion irradiated Au/SiO<sub>2</sub>/beta-Ga<sub>2</sub>O<sub>3</sub> metal-oxide-semiconductor devices,2020,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,,,N. Manikanthababu; Bhera Ram Tak; Hardhyan Sheoran; K. Prajna; B.K. Panigrahi; Rajendra Singh,article,4.0,2.0,3.0,5.0,2.2001186312314444e-15,0.0002915227849212,1.1704218481241887e-07,-0.2217456339399721,3.775554348787704e-09
W3091204334,https://doi.org/10.1109/ted.2020.3023679,Deep-Recessed <i>β</i>-Ga₂O₃ Delta-Doped Field-Effect Transistors With <i>In Situ</i> Epitaxial Passivation,2020,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,IEEE Transactions on Electron Devices,Institute of Electrical and Electronics Engineers,Chandan Joishi; Zhanbo Xia; John Jamison; Shahadat H. Sohel; Roberto C. Myers; Saurabh Lodha; Siddharth Rajan,article,1.0,2.0,3.0,5.0,3.907613018703228e-05,0.0003829693564515,1.6901448830650485e-05,-0.1995792568748726,8.450724415325243e-07
W4200016465,https://doi.org/10.1088/1361-648x/ac413e,Thermal transport in beta-gallium oxide thin-films using non-gray Boltzmann transport equation,2021,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Physics Condensed Matter,IOP Publishing,Nitish Kumar; Matthew C. Barry; Satish Kumar,article,2.0,0.0,1.0,1.0,1.1106101116766506e-18,0.0002681449902697,0.0,-0.3463708106940468,0.0
W3125128342,https://doi.org/10.1016/j.jallcom.2021.158856,Modification of Schottky barrier height using an inorganic compound interface layer for various contact metals in the metal/p-Si device structure,2021,Physics and Astronomy,"Atomic and Molecular Physics, and Optics",Semiconductor materials and interfaces,Journal of Alloys and Compounds,Elsevier BV,Zakir Çaldıran,article,9.0,4.0,1.0,5.0,1.2472151554128774e-15,0.0006634211667792,0.0,-0.1476050000443825,0.0
W4281706049,https://doi.org/10.1016/j.mtphys.2022.100749,Revealing the weak Fermi level pinning effect of 2D semiconductor/2D metal contact: A case of monolayer In2Ge2Te6 and its Janus structure In2Ge2Te3Se3,2022,Materials Science,Materials Chemistry,2D Materials and Applications,Materials Today Physics,Elsevier BV,Jing Li; Wenhan Zhou; Li‐Li Xu; Jialin Yang; Hengze Qu; Tingting Guo; Biao Xu; Shengli Zhang; Haibo Zeng,article,9.0,8.0,9.0,17.0,1.0125321327144853e-13,0.0005125454847207,7.702267510636683e-05,0.2212558430774936,1.7912250024736472e-06
W4386736149,https://doi.org/10.1021/acs.nanolett.3c01554,ZrTe<sub>2</sub> Compound Dirac Semimetal Contacts for High-Performance MoS<sub>2</sub> Transistors,2023,Materials Science,Materials Chemistry,2D Materials and Applications,Nano Letters,American Chemical Society,Xiaokun Wen; Wenyu Lei; Xinlu Li; Boyuan Di; Ye Zhou; Jia Zhang; Yuhui Zhang; Liufan Li; Haixin Chang; Wenfeng Zhang,article,9.0,0.0,3.0,3.0,1.1106101116766506e-18,0.0002681449902697,0.0,-0.3023937903494527,0.0
W4313532295,https://doi.org/10.1002/aelm.202201056,"Efficient Ohmic Contact in Monolayer CrX<sub>2</sub>N<sub>4</sub> (X = C, Si) Based Field‐Effect Transistors",2023,Materials Science,Materials Chemistry,MXene and MAX Phase Materials,Advanced Electronic Materials,Wiley,Yu Shu; Yongqian Liu; Zhou Cui; Rui Xiong; Yinggan Zhang; Chao Xu; Jingying Zheng; Cuilian Wen; Bo Wu; Baisheng Sa,article,9.0,3.0,13.0,16.0,1.4771114485299444e-16,0.0003257468757858,2.6573034702316688e-05,0.0591148926172105,2.797161547612283e-07
W4313703089,https://doi.org/10.1016/j.apsusc.2023.156385,Tunable Schottky barrier of WSi2N4/graphene heterostructure via interface distance and external electric field,2023,Materials Science,Materials Chemistry,Graphene research and applications,Applied Surface Science,Elsevier BV,Xinguo Ma; Huatin Bo; Xue‐Qing Gong; Gang Yuan; Zhuo Peng; Jingjing Lü; Qihai Xie,article,9.0,2.0,5.0,7.0,2.2001186312314444e-15,0.0003148279579598,1.209435909728328e-05,-0.1669861575337624,1.7277655853261826e-07
W4378373161,https://doi.org/10.1016/j.jece.2023.110209,"Photo, thermal and photothermal activity of TiO2 supported Pt catalysts for plasmon-driven environmental applications",2023,Energy,"Renewable Energy, Sustainability and the Environment",Advanced Photocatalysis Techniques,Journal of environmental chemical engineering,Elsevier BV,Gregor Žerjav; Zafer Say; Janez Zavašnik; Matjaž Finšgar; Christoph Langhammer; Albin Pintar,article,9.0,0.0,4.0,4.0,1.1106101116766506e-18,0.0002681449902697,0.0,-0.2804052801771556,0.0
W2745074362,https://doi.org/10.1039/c7tc02633a,Determination of Schottky barrier height and enhanced photoelectron generation in novel plasmonic immobilized multisegmented (Au/TiO<sub>2</sub>) nanorod arrays (NRAs) suitable for solar energy conversion applications,2017,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Materials Chemistry C,Royal Society of Chemistry,Muhammad Shahid Arshad; Špela Trafela; Kristina Žužek Rožman; Janez Kovač; Petar Djinović; Albin Pintar,article,9.0,3.0,1.0,4.0,1.800854296083688e-14,0.0005942011768092,0.0,-0.1941005338937656,0.0
W2914900248,https://doi.org/10.1021/acs.jpcc.8b12469,Contacting MoS<sub>2</sub> to MXene: Vanishing p-Type Schottky Barrier and Enhanced Hydrogen Evolution Catalysis,2019,Materials Science,Materials Chemistry,MXene and MAX Phase Materials,The Journal of Physical Chemistry C,American Chemical Society,Jinxuan You; Si Chen; Jian Zhou; Zhimei Sun,article,9.0,7.0,2.0,9.0,3.340844046696318e-12,0.0007004809783678,4.681687392496753e-06,-0.0013191621627676,0.0
W3039768098,https://doi.org/10.1016/j.mtnano.2020.100092,Hybrid heterostructures and devices based on two-dimensional layers and wide bandgap materials,2020,Materials Science,Materials Chemistry,2D Materials and Applications,Materials Today Nano,Elsevier BV,Zhenping Wu; Wenjing Jie; Zhibin Yang; Jianhua Hao,article,9.0,2.0,3.0,5.0,1.1494814655853326e-15,0.0004031386628342,5.2668983165588475e-06,-0.2061398984433273,5.852109240620941e-07
W2923150368,https://doi.org/10.1016/j.nantod.2019.02.011,Interface engineering for two-dimensional semiconductor transistors,2019,Materials Science,Materials Chemistry,Electronic and Structural Properties of Oxides,Nano Today,Elsevier BV,Bei Jiang; Zhenyu Yang; Xingqiang Liu; Yuan Liu; Lei Liao,article,9.0,3.0,2.0,5.0,2.437106725216623e-10,0.0004026503523875,0.0,-0.1927944667908087,0.0
W2990367338,https://doi.org/10.1039/c9cp05667j,A promising blue phosphorene/C<sub>2</sub>N van der Waals type-II heterojunction as a solar photocatalyst: a first-principles study,2019,Materials Science,Materials Chemistry,2D Materials and Applications,Physical Chemistry Chemical Physics,Royal Society of Chemistry,Chong Li; Ying Xu; Wei Sheng; Wen-Jin Yin; Guozheng Nie; Zhimin Ao,article,9.0,0.0,1.0,1.0,1.1106101116766506e-18,0.0002681449902697,0.0,-0.3463708106940468,0.0
W2979380080,https://doi.org/10.1021/acs.jpcc.9b07171,Photoinduced Fabrication of Cu/TiO<sub>2</sub> Core–Shell Heterostructures Derived from Cu-MOF for Solar Hydrogen Generation: The Size of the Cu Nanoparticle Matters,2019,Energy,"Renewable Energy, Sustainability and the Environment",Advanced Photocatalysis Techniques,The Journal of Physical Chemistry C,American Chemical Society,Indranil Mondal; Spandana Gonuguntla; Ujjwal Pal,article,9.0,0.0,1.0,1.0,1.1106101116766506e-18,0.0002681449902697,0.0,-0.3463708106940468,0.0
W2998814775,https://doi.org/10.1039/c9tc06331e,Metal–2D multilayered semiconductor junctions: layer-number dependent Fermi-level pinning,2020,Materials Science,Materials Chemistry,Electronic and Structural Properties of Oxides,Journal of Materials Chemistry C,Royal Society of Chemistry,Qian Wang; Yangfan Shao; Peng-Lai Gong; Xingqiang Shi,article,9.0,10.0,3.0,13.0,1.0793349644304988e-10,0.0011910527374006,1.1177528649586e-05,0.1951860646736257,0.0
W3007052571,https://doi.org/10.1021/acsenergylett.0c00110,Polymeric Electron-Selective Contact for Crystalline Silicon Solar Cells with an Efficiency Exceeding 19%,2020,Engineering,Electrical and Electronic Engineering,Silicon and Solar Cell Technologies,ACS Energy Letters,American Chemical Society,Wenbo Ji; Thomas G. Allen; Xinbo Yang; Guosong Zeng; Stefaan De Wolf; Ali Javey,article,9.0,0.0,1.0,1.0,1.1106101116766506e-18,0.0002681449902697,0.0,-0.3463708106940468,0.0
W3000718022,https://doi.org/10.1039/c9nr08791e,Au–InSe van der Waals Schottky junctions with ultralow reverse current and high photosensitivity,2020,Materials Science,Materials Chemistry,2D Materials and Applications,Nanoscale,Royal Society of Chemistry,Siqi Hu; Qiao Zhang; Xiaoguang Luo; Xutao Zhang; Tao Wang; Yingchun Cheng; Wanqi Jie; Jianlin Zhao; Ting Mei; Xuetao Gan,article,9.0,1.0,2.0,3.0,4.997745502544926e-17,0.0003818717898784,4.681687392496753e-07,-0.2727580973275585,0.0
W3036475968,https://doi.org/10.1063/5.0010849,Mechanism of charge redistribution at the metal–semiconductor and semiconductor–semiconductor interfaces of metal–bilayer MoS2 junctions,2020,Materials Science,Materials Chemistry,2D Materials and Applications,The Journal of Chemical Physics,American Institute of Physics,Qian Wang; Yangfan Shao; Xingqiang Shi,article,9.0,5.0,4.0,9.0,5.0676028785693894e-14,0.0004566429186019,7.549220920401014e-06,-0.0597344081574395,1.8873052301002536e-06
W3093808762,https://doi.org/10.1007/s11431-020-1701-2,Ultrahigh-performance planar β-Ga2O3 solar-blind Schottky photodiode detectors,2020,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Science China Technological Sciences,Springer Science+Business Media,Zeng Liu; Yusong Zhi; Shaohui Zhang; Shan Li; Zuyong Yan; Ang Gao; Shiyu Zhang; Daoyou Guo; Jun Wang; Zhenping Wu; Peigang Li; Weihua Tang,article,2.0,0.0,6.0,6.0,1.1106101116766506e-18,0.0002681449902697,0.0,-0.2364282598325615,0.0
W4200277176,https://doi.org/10.1016/j.nantod.2021.101372,Latest advance on seamless metal-semiconductor contact with ultralow Schottky barrier in 2D-material-based devices,2021,Materials Science,Materials Chemistry,2D Materials and Applications,Nano Today,Elsevier BV,Shengyao Chen; S. Wang; Cong Wang; Zhongchang Wang; Qian Liu,article,9.0,1.0,6.0,7.0,4.997745502544926e-17,0.0003060539234726,2.3408436962483765e-06,-0.1916979694858381,2.9260546203104707e-07
W4224284594,https://doi.org/10.1007/s10854-022-08181-1,Discrepancies in barrier heights obtained from current–voltage (IV) and capacitance–voltage (CV) of Au/PNoMPhPPy/n-GaAs structures in wide range of temperature,2022,Physics and Astronomy,"Atomic and Molecular Physics, and Optics",Semiconductor materials and interfaces,Journal of Materials Science Materials in Electronics,Springer Science+Business Media,Ş. Altındal; Ahmet Faruk Özdemir; Şaki̇r Aydoğan; A. Türüt,article,9.0,0.0,1.0,1.0,1.1106101116766506e-18,0.0002681449902697,0.0,-0.3463708106940468,0.0
W4220711118,https://doi.org/10.1021/acsmaterialslett.1c00821,Strategies To Construct <i>n</i>-Type Si-Based Heterojunctions for Photoelectrochemical Water Oxidation,2022,Energy,"Renewable Energy, Sustainability and the Environment",Advanced Photocatalysis Techniques,ACS Materials Letters,American Chemical Society,Yanming Li; Yequan Xiao; Chenghui Wu; Dongcheng Zhang; Jijie Huang; Zishuai Zhang; Jingfu He; Changli Li,article,9.0,1.0,4.0,5.0,4.997745502544926e-17,0.0003006383615865,4.681687392496753e-07,-0.2375521492043855,0.0
W4290829379,https://doi.org/10.1016/j.apsusc.2022.154540,Strain engineering on the electronic properties and interface contact of graphene/GeN3 van der Waals heterostructure,2022,Materials Science,Materials Chemistry,2D Materials and Applications,Applied Surface Science,Elsevier BV,Yu Shu; Kaijun He; Rui Xiong; Zhou Cui; Xuhui Yang; Chao Xu; Jingying Zheng; Cuilian Wen; Bo Wu; Baisheng Sa,article,9.0,1.0,7.0,8.0,4.997745502544926e-17,0.0002870994568712,1.8726749569987013e-06,-0.1720791481383333,6.040886958060327e-08
W4313481462,https://doi.org/10.1016/j.apsusc.2022.156095,Graphene/MoSi2X4: A class of van der Waals heterojunctions with unique mechanical and optical properties and controllable electrical contacts,2022,Materials Science,Materials Chemistry,Graphene research and applications,Applied Surface Science,Elsevier BV,Zhanhai Li; Jiangchao Han; Shiqian Cao; Z.H. Zhang,article,9.0,2.0,7.0,9.0,9.884429993922191e-17,0.0003077770568,4.5646452076843345e-06,-0.1289670592829779,4.149677461531213e-07
W4320005527,https://doi.org/10.1109/ted.2023.3241569,Ab Initio Computational Screening and Performance Assessment of van der Waals and Semimetallic Contacts to Monolayer WSe<sub>2</sub>P-Type Field-Effect Transistors,2023,Materials Science,Materials Chemistry,2D Materials and Applications,IEEE Transactions on Electron Devices,Institute of Electrical and Electronics Engineers,Ning Yang; Yuxuan Lin; Chih‐Piao Chuu; Mohammad Saifur Rahman; Tong Wu; Ang‐Sheng Chou; Hung‐Yu Chen; Wei-Yen Woon; Szuya Sandy Liao; Shengxi Huang; Xiaofeng Qian; Jing Guo; Iuliana Radu; H.‐S. Philip Wong; Han Wang,article,9.0,0.0,3.0,3.0,1.1106101116766506e-18,0.0002681449902697,0.0,-0.3023937903494527,0.0
W4323353388,https://doi.org/10.1088/1361-6668/acc214,Tuning microwave losses in superconducting resonators,2023,Physics and Astronomy,Condensed Matter Physics,Physics of Superconductivity and Magnetism,Superconductor Science and Technology,IOP Publishing,A. Gurevich,article,9.0,0.0,1.0,1.0,1.1106101116766506e-18,0.0002681449902697,0.0,-0.3463708106940468,0.0
W4382501300,https://doi.org/10.1002/smll.202303675,High‐Throughput Computational Screening of All‐MXene Metal–Semiconductor Junctions for Schottky‐Barrier‐Free Contacts with Weak Fermi‐Level Pinning,2023,Materials Science,Materials Chemistry,MXene and MAX Phase Materials,Small,Wiley,Jie Yan; Dan Cao; Meng Li; Qingyuan Luo; Xiaohong Chen; Liqin Su; Haibo Shu,article,9.0,0.0,6.0,6.0,1.1106101116766506e-18,0.0002681449902697,0.0,-0.2364282598325615,0.0
W4390278047,https://doi.org/10.1016/j.mtcomm.2023.107992,Evaluation of the current transport mechanism depending on the temperature of Schottky structures with Ti:DLC interlayer,2023,Physics and Astronomy,"Atomic and Molecular Physics, and Optics",Semiconductor materials and interfaces,Materials Today Communications,Elsevier BV,Esra Erbilen Tanrıkulu; Ö. Berkün; Murat Ulusoy; Barış Avar; Hülya Durmuş; Ş. Altındal,article,9.0,0.0,2.0,2.0,1.1106101116766506e-18,0.0002681449902697,0.0,-0.3243823005217497,0.0
W4384339595,https://doi.org/10.1063/5.0155310,Ohmic contacts in MXene/MoSi2N4 heterojunctions,2023,Materials Science,Materials Chemistry,MXene and MAX Phase Materials,Applied Physics Letters,American Institute of Physics,X X Zhang; Jun-Yue Zheng; Yucui Xiang; Di Wu; Jing Fan; Yi‐Yang Sun; Lijuan Chen; Li‐Yong Gan; Xiaoyuan Zhou,article,9.0,2.0,10.0,12.0,9.884429993922191e-17,0.0003063190209076,9.161616352126385e-06,-0.0599863718773444,9.070907279333055e-08
W4386069680,https://doi.org/10.1038/s41598-023-41000-z,Machine learning approach for predicting electrical features of Schottky structures with graphene and ZnTiO3 nanostructures doped in PVP interfacial layer,2023,Physics and Astronomy,"Atomic and Molecular Physics, and Optics",Semiconductor materials and interfaces,Scientific Reports,Nature Portfolio,Ali Barkhordari; Hamid Reza Mashayekhi; Pari Amiri; Süleyman Özçelik; Ş. Altındal; Yashar Azizian‐Kalandaragh,article,9.0,0.0,1.0,1.0,1.1106101116766506e-18,0.0002681449902697,0.0,-0.3463708106940468,0.0
W4387476816,https://doi.org/10.1021/acsaelm.3c00922,"Tunable Schottky Barrier and Efficient Ohmic Contacts in MSi<sub>2</sub>N<sub>4</sub> (M = Mo, W)/2D Metal Contacts",2023,Materials Science,Materials Chemistry,MXene and MAX Phase Materials,ACS Applied Electronic Materials,American Chemical Society,Wen Ai; Yongfei Shi; Xiaohui Hu; Jian Yang; Litao Sun,article,9.0,0.0,13.0,13.0,1.1106101116766506e-18,0.0002681449902697,0.0,-0.082508688626482,0.0
W1890765526,https://doi.org/10.1039/c5nr05583k,Interface Schottky barrier engineering via strain in metal–semiconductor composites,2015,Engineering,Electrical and Electronic Engineering,Semiconductor materials and devices,Nanoscale,Royal Society of Chemistry,Xiangchao Ma; Ying Dai; Lin Yu; Baibiao Huang,article,9.0,4.0,1.0,5.0,2.297852321058989e-15,0.0007254009225807,0.0,-0.1409128177022917,0.0
W2626914142,https://doi.org/10.1088/1674-4926/38/5/054003,Influence of Al<sub>2</sub>O<sub>3</sub>barrier on the interfacial electronic structure of Au/Ti/n-GaAs structures,2017,Engineering,Electrical and Electronic Engineering,Semiconductor materials and devices,Journal of Semiconductors,IOP Publishing,Abdulkerim Karabulut; Hasan Efeoğlu; A. Türüt,article,9.0,2.0,1.0,3.0,2.139035075089229e-13,0.0006420955682874,0.0,-0.2279507969511535,0.0
W2768946687,https://doi.org/10.1002/wcms.1353,"Growth control, interface behavior, band alignment, and potential device applications of 2D lateral heterostructures",2017,Materials Science,Materials Chemistry,2D Materials and Applications,Wiley Interdisciplinary Reviews Computational Molecular Science,Wiley,Jijun Zhao; Kai Cheng; Nannan Han; Junfeng Zhang,article,9.0,2.0,1.0,3.0,0.0007044776992981,0.0003491579700015,1.7979626153438376e-05,-0.2343924755485622,0.0
W3098526512,https://doi.org/10.1016/j.apsusc.2020.148389,2D HfN2/graphene interface based Schottky device: Unmatched controllability in electrical contacts and carrier concentration via electrostatic gating and out-of-plane strain,2020,Materials Science,Materials Chemistry,Graphene research and applications,Applied Surface Science,Elsevier BV,Manish Kumar Mohanta; Abir De Sarkar,article,9.0,4.0,4.0,8.0,2.794891438608423e-12,0.0004701913526811,7.818417945469578e-06,-0.0971073450434458,3.909208972734789e-06
W3088575611,https://doi.org/10.1039/d0cp04160b,Tunable electronic properties and Schottky barrier in a graphene/WSe<sub>2</sub> heterostructure under out-of-plane strain and an electric field,2020,Materials Science,Materials Chemistry,MXene and MAX Phase Materials,Physical Chemistry Chemical Physics,Royal Society of Chemistry,Rui Zhang; Guoqiang Hao; Xiaojun Ye; Shang‐Peng Gao; Hongbo Li,article,9.0,4.0,2.0,6.0,3.3429919666523034e-13,0.0004601874964152,5.227884254954708e-07,-0.1471995763039753,0.0
W3093778494,https://doi.org/10.1021/acs.jpcc.0c06890,Tunable Contacts in Graphene/InSe van der Waals Heterostructures,2020,Materials Science,Materials Chemistry,2D Materials and Applications,The Journal of Physical Chemistry C,American Chemical Society,Xuhui Yang; Baisheng Sa; Peng Lin; Chao Xu; Qiang Zhu; Hongbing Zhan; Zhimei Sun,article,9.0,8.0,3.0,11.0,9.23654336856438e-12,0.0005582263929926,1.7361257413842127e-06,0.042298322875803,0.0
