id,doi,title,year,field,subfield,topic,container_title,publisher,authors,type,community,in_degree,out_degree,degree,eigenvector,pagerank,betweenness,PC1_score
W4220705933,https://doi.org/10.2139/ssrn.4062353,The Optimisation of Hot Isostatic Pressing Treatments for Enhanced Mechanical and Corrosion Performance of Stainless Steel 316l Produced by Laser Powder Bed Fusion,2022,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,SSRN Electronic Journal,RELX Group (Netherlands),Iwan Salvu Grech; J.H. Sullivan; R.J. Lancaster; J. Plummer; N.P. Lavery,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W4293249687,https://doi.org/10.1016/j.jmapro.2022.08.005,Grain structure and cracks behaviors of tungsten with different geometrical shapes and support structure prepared by laser powder bed fusion,2022,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Journal of Manufacturing Processes,Elsevier BV,Zhenlu Zhou; Dingyong He; Zhen Tan; Yiming Wang; Wei Shao; Xingye Guo; Zheng Zhou; Xu Wu; Li Cui; Benpeng Wang; Ying Yang,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W3212123291,https://doi.org/10.1002/adem.202101178,Impact Toughness of As‐Built and Heat‐Treated Near‐β Ti–5Al–5Mo–5V–3Cr–1Zr Alloys Fabricated by Selective Laser Melting and Electron Beam Melting,2021,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Advanced Engineering Materials,Wiley,Zhiqiang Cao; Hao Deng; Wenbin Qiu; Long‐Qing Chen; Daijian Wu,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W2910410653,https://doi.org/10.1631/jzus.a1800422,Comparison of different cellular structures for the design of selective laser melting parts through the application of a new lightweight parametric optimisation method,2019,Engineering,Automotive Engineering,Additive Manufacturing and 3D Printing Technologies,Journal of Zhejiang University. Science A,Springer Science+Business Media,Rubén Paz; Mario Monzón; Ph. Bertrand; A. Sova,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W3129323667,https://doi.org/10.1007/s40684-020-00302-7,Directed Energy Deposition (DED) Process: State of the Art,2021,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,International Journal of Precision Engineering and Manufacturing-Green Technology,Springer Science+Business Media,Dong-Gyu Ahn,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W4281485158,https://doi.org/10.1016/j.pmatsci.2022.100969,"Additive manufacturing of polymer-derived ceramics: Materials, technologies, properties and potential applications",2022,Engineering,Automotive Engineering,Additive Manufacturing and 3D Printing Technologies,Progress in Materials Science,Elsevier BV,Raghvendra Pratap Chaudhary; Chithra Parameswaran; Muhammad Idrees; Sefiu Abolaji Rasaki; Changyong Liu; Zhangwei Chen; Paolo Colombo,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W4200343128,https://doi.org/10.1016/j.cej.2021.134341,Recent advances in 3D printing for catalytic applications,2021,Engineering,Automotive Engineering,Additive Manufacturing and 3D Printing Technologies,Chemical Engineering Journal,Elsevier BV,Jie Zhu; Peiwen Wu; Yanhong Chao; Jiangtao Yu; Wenshuai Zhu; Zhichang Liu; Chunming Xu,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W4224661796,https://doi.org/10.1016/j.corsci.2022.110333,Metastable pitting corrosion behavior of laser powder bed fusion produced Ti-6Al-4V in Hank’s solution,2022,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Corrosion Science,Elsevier BV,Yuwei Cui; Liang‐Yu Chen; Qin Peng; Ruifeng Li; Qianhao Zang; Jinhua Peng; Lina Zhang; Sheng Lu; Liqiang Wang; Lai‐Chang Zhang,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W4210445970,https://doi.org/10.1007/s40964-021-00257-4,"Performance evaluation of 3D printing technologies: a review, recent advances, current challenges, and future directions",2022,Engineering,Automotive Engineering,Additive Manufacturing and 3D Printing Technologies,Progress in Additive Manufacturing,Springer Science+Business Media,Utkarsh Chadha; Aarye Abrol; Naman Paras Vora; Agastya Tiwari; S. Kirubaa Shanker; Senthil Kumaran Selvaraj,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W4385363097,https://doi.org/10.1016/j.molliq.2023.122690,"Development of new polymer composites formulated by glass as a potential protective coating for 3D printed H13 steel in acidic medium: DFT, MC and MD computational",2023,Materials Science,Materials Chemistry,Corrosion Behavior and Inhibition,Journal of Molecular Liquids,Elsevier BV,Anouar El Magri; Rachid Hsissou; Abdelfettah Hmada; Avni Berisha; Nadia Dkhireche; Sébastien Vaudreuil,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W3095267841,https://doi.org/10.1016/j.ijmecsci.2020.106180,The influence of selective laser melting defects on the fatigue properties of Ti6Al4V porosity graded gyroids for bone implants,2020,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,International Journal of Mechanical Sciences,Elsevier BV,Dalia Mahmoud; Kassim S. Al-Rubaie; M.A. Elbestawi,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W3042939653,https://doi.org/10.1007/s40516-020-00124-0,"Additive Manufacturing of Tungsten Carbide Hardmetal Parts by Selective Laser Melting (SLM), Selective Laser Sintering (SLS) and Binder Jet 3D Printing (BJ3DP) Techniques",2020,Engineering,Automotive Engineering,Additive Manufacturing and 3D Printing Technologies,Lasers in Manufacturing and Materials Processing,Springer Science+Business Media,Padmakumar Muthuswamy,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W4366992375,https://doi.org/10.1016/j.jmrt.2023.04.195,"Influence of thermomechanical treatment on the shape memory effect and pseudoelasticity behavior of conventional and additive manufactured Fe–Mn–Si–Cr–Ni-(V,C) shape memory alloys",2023,Materials Science,Materials Chemistry,Shape Memory Alloy Transformations,Journal of Materials Research and Technology,Elsevier BV,Maryam Mohri; Irene Ferretto; Hesamodin Khodaverdi; Christian Leinenbach; Elyas Ghafoori,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W4387431458,https://doi.org/10.1016/j.ijplas.2023.103769,Exploring structural origins responsible for the exceptional mechanical property of additively manufactured 316L stainless steel via in-situ and comparative investigations,2023,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,International Journal of Plasticity,Elsevier BV,Dayong An; Yuhao Zhou; Liu Xin-xi; Haoliang Wang; Shilei Li; Yao Xiao; Rui Li; Xifeng Li; Xianhong Han; Jun Chen,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W2998199409,https://doi.org/10.1016/j.addma.2019.101029,Determining the feasible conditions for processing lunar regolith simulant via laser powder bed fusion,2019,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Additive manufacturing,Elsevier BV,Leonardo Caprio; Ali Gökhan Demir; Barbara Previtali; Bianca Maria Colosimo,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W3179473245,https://doi.org/10.1039/d1ta02652f,Recent advancements in solid electrolytes integrated into all-solid-state 2D and 3D lithium-ion microbatteries,2021,Engineering,Electrical and Electronic Engineering,Advanced Battery Materials and Technologies,Journal of Materials Chemistry A,Royal Society of Chemistry,Albina Jetybayeva; Berik Uzakbaiuly; Aliya Mukanova; Seung‐Taek Myung; Zhumabay Bakenov,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W3037674383,https://doi.org/10.1016/j.addma.2020.101411,"Mechanical, thermal, and corrosion properties of Cu-10Sn alloy prepared by laser-powder-bed-fusion additive manufacturing",2020,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Additive manufacturing,Elsevier BV,Congyuan Zeng; Bin Zhang; Ali Hemmasian Ettefagh; Hao Wen; Hong Yao; W. J. Meng; Shengmin Guo,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W2956411389,https://doi.org/10.1016/j.jallcom.2019.07.102,Laser melting deposition of K403 superalloy: The influence of processing parameters on the microstructure and wear performance,2019,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Journal of Alloys and Compounds,Elsevier BV,Heyu Song; Jianbo Lei; Jichang Xie; Shikai Wu; Letian Wang; Wan Shou,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W3009388285,https://doi.org/10.1016/j.scriptamat.2020.02.043,Mapping the geometry of Ti-6Al-4V: From martensite decomposition to localized spheroidization during selective laser melting,2020,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Scripta Materialia,Elsevier BV,Pere Barriobero‐Vila; Katia Artzt; Andreas Stark; Norbert Schell; Martin Siggel; Joachim Gussone; Jan Kleinert; Wolfgang Kitsche; Guillermo Requena; Jan Haubrich,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W3037568186,https://doi.org/10.1557/jmr.2020.129,Effect of heat treatment on the modification of microstructure of selective laser melted (SLM) IN718 and its consequences on mechanical behavior,2020,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Journal of materials research/Pratt's guide to venture capital sources,Springer Nature,R.J. Vikram; Anubhav Singh; Satyam Suwas,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W3174012937,https://doi.org/10.1016/j.msea.2021.141598,Low cycle fatigue of additively manufactured thin-walled stainless steel 316L,2021,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Materials Science and Engineering A,Elsevier BV,Cheng-Han Yu; Alexander Leicht; Ru Lin Peng; Johan Moverare,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W4220816912,https://doi.org/10.1016/j.ijfatigue.2022.106843,High cycle fatigue behavior of 316L steel fabricated by laser powder bed fusion: Effects of surface defect and loading mode,2022,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,International Journal of Fatigue,Elsevier BV,Xiaoyu Liang; Anis Hor; Camille Robert; Mehdi Salem; Feng Lin; Franck Morel,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W4385303714,https://doi.org/10.1016/j.compositesb.2023.110910,A general method for fabricating polymer-based intrinsic superhydrophobic objects by a selective laser sintering 3D printing strategy,2023,Materials Science,"Surfaces, Coatings and Films",Surface Modification and Superhydrophobicity,Composites Part B Engineering,Elsevier BV,Zhenhua Wu; Yike Li; Congcan Shi; Zhongjiu Lu; Bin Su,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W4313532092,https://doi.org/10.1016/j.apmate.2022.100108,Laser powder bed fusion of a novel high strength quasicrystalline Al–Fe–Cr reinforced Al matrix composite,2023,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Advanced Powder Materials,Elsevier BV,Nan Kang; Yuan Zhang; Mohamed El Mansori; Xin Lin,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W3080213911,https://doi.org/10.1016/j.actamat.2020.08.052,Development of a material model for predicting extreme deformation and grain refinement during cold spraying,2020,Engineering,Aerospace Engineering,High-Temperature Coating Behaviors,Acta Materialia,Elsevier BV,Qian Wang; Ninshu Ma; Makoto Takahashi; Xiao‐Tao Luo; Chang‐Jiu Li,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W3191969252,https://doi.org/10.1016/j.addma.2021.102230,Side surface topography generation during laser powder bed fusion of AlSi10Mg,2021,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Additive manufacturing,Elsevier BV,E. Masiagutova; F. Cabanettes; A. Sova; Mehmet Cici; Guillaume Bidron; Ph. Bertrand,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W3023302576,https://doi.org/10.1557/jmr.2020.90,Processing a biocompatible Ti–35Nb–7Zr–5Ta alloy by selective laser melting,2020,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Journal of materials research/Pratt's guide to venture capital sources,Springer Nature,Rodolfo Lisboa Batalha; Weverson Capute Batalha; Liang Deng; Tobias Gustmann; S. Pauly; Cláudio Shyinti Kiminami; Piter Gargarella,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W3115507287,https://doi.org/10.1016/j.tws.2020.107270,Testing and analysis of additively manufactured stainless steel CHS in compression,2020,Engineering,Building and Construction,Innovations in Concrete and Construction Materials,Thin-Walled Structures,Elsevier BV,Ruizhi Zhang; Leroy Gardner; C Buchanan; Ville‐Pekka Matilainen; Heidi Piili; Antti Salminen,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W4200328266,https://doi.org/10.1016/j.addma.2021.102570,Predicting fatigue life of metal LPBF components by combining a large fatigue database for different sample conditions with novel simulation strategies,2021,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Additive manufacturing,Elsevier BV,Chola Elangeswaran; Antonio Cutolo; Simone Gallas; Tien Dung Dinh; Nicolas Lammens; Hunor Erdelyi; Matthias Schulz; Gokula Krishna Muralidharan; Lore Thijs; Tom Craeghs; Evy De Bruycker; Koen Vanden Boer; Stijn Clijsters; Jan Peirs; Wim Desmet; Wim Van Paepeghem; Brecht Van Hooreweder,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W3202474518,https://doi.org/10.1016/j.msea.2021.142113,Investigations of powder reusing on microstructure and mechanical properties of Inconel 718 obtained by additive manufacturing,2021,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Materials Science and Engineering A,Elsevier BV,Elie Paccou; Morgane Mokhtari; Clément Keller; Josiane Nguejio; Williams Lefebvre; Xavier Sauvage; Sébastien Boileau; P. Babillot; Pierre Bernard; Eric Bauster,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W3164250916,https://doi.org/10.1016/j.addma.2021.102053,Icosahedral quasicrystal-enhanced nucleation in Al alloys fabricated by selective laser melting,2021,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Additive manufacturing,Elsevier BV,C. Galera-Rueda; Maria L. Montero-Sistiaga; Kim Vanmeensel; M. Godino-Martínez; Javier LLorca; M.T. Pérez‐Prado,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W3184715936,https://doi.org/10.1002/aisy.202100014,Data‐Driven Approaches Toward Smarter Additive Manufacturing,2021,Engineering,Automotive Engineering,Additive Manufacturing and 3D Printing Technologies,Advanced Intelligent Systems,Wiley,Chenxi Tian; Tianjiao Li; Jenniffer Bustillos; Shonak Bhattacharya; Talia Turnham; Jingjie Yeo; Atieh Moridi,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W4320717531,https://doi.org/10.1016/j.msea.2023.144787,Quasi-static compressive behaviors of large-size titanium lattice sandwich structure based on pulse hot-wire arc additive manufacturing,2023,Engineering,Automotive Engineering,Additive Manufacturing and 3D Printing Technologies,Materials Science and Engineering A,Elsevier BV,Changmeng Liu; Tianqiu Xu; Hao Mao; Kun Li; Chenchen Jing; Bin Liu; Xue Ling; Shuyuan Ma,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W4362699247,https://doi.org/10.3390/met13040725,Process Parameter Optimization of 2507 Super Duplex Stainless Steel Additively Manufactured by the Laser Powder Bed Fusion Technique,2023,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Metals,Multidisciplinary Digital Publishing Institute,Ali Mulhi; Shirin Dehgahi; Prashant R. Waghmare; Ahmed Jawad Qureshi,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W4383216542,https://doi.org/10.1016/j.heliyon.2023.e17698,3D-printed metals: Process parameters effects on mechanical properties of 17-4 P H stainless steel,2023,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Heliyon,Elsevier BV,Francesca Romana Andreacola; Ilaria Capasso; A. Langella; Giuseppe Brando,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W4386446725,https://doi.org/10.1088/2053-1591/acf6f7,Mechanical properties of polyamide 12 manufactured by means of SLS: Influence of wall thickness and build direction,2023,Engineering,Automotive Engineering,Additive Manufacturing and 3D Printing Technologies,Materials Research Express,IOP Publishing,Alejandro Garcia Rodríguez; Édgar Espejo Mora; Marco Antonio Velasco Peña; Carlos Alberto Narváez-Tovar,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W2795253814,https://doi.org/10.1016/j.rinp.2018.03.047,Modeling of the thermal physical process and study on the reliability of linear energy density for selective laser melting,2018,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Results in Physics,Elsevier BV,Zhaowei Xiang; Ming Yin; Guanhua Dong; Mei Xiao-qin; Guofu Yin,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W3119061299,https://doi.org/10.1007/s12540-020-00907-2,Mechanical Properties of High Mg-Content Al-Mg-Sc-Zr Alloy Fabricated by Selective Laser Melting,2021,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Metals and Materials International,Springer Science+Business Media,Hao Tang; Yaoxiang Geng; Jinjie Luo; Junhua Xu; Hongbo Ju; Lihua Yu,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W3198432465,https://doi.org/10.1016/j.fusengdes.2021.112847,Resolution and geometric limitations in laser powder bed fusion additively manufactured GRCop-84 structures for a lower hybrid current drive launcher,2021,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Fusion Engineering and Design,Elsevier BV,Andrew Seltzman; S.J. Wukitch,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W4281771355,https://doi.org/10.1007/s11661-022-06716-z,Microstructure Evolution and Tensile Properties of a Selectively Laser Melted CoNi-Base Superalloy,2022,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Metallurgical and Materials Transactions A,Springer Science+Business Media,Sean P. Murray; Evan B. Raeker; Kira M. Pusch; Carolina Frey; Chris Torbet; Ning Zhou; Stéphane A. J. Forsik; Austin D. Dicus; Gian Colombo; Michael M. Kirka; Tresa M. Pollock,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W4362664459,https://doi.org/10.1007/s11837-023-05756-z,Microstructural Heterogeneity and Anisotropy Control of Additive Manufactured Ti-6Al-4V Alloy for Aircraft Components,2023,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,JOM,Springer Science+Business Media,Neeraj Kumar; Mukesh Kumar; Vinay Kumar; Ashutosh Sharma,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W4366000614,https://doi.org/10.33889/pmsl.2023.2.1.005,A Short and Technical Review on Lattice Structures Produced by Additive Manufacturing,2023,Engineering,Automotive Engineering,Additive Manufacturing and 3D Printing Technologies,Prabha Materials Science Letters,,Mehmet Tayyip Özdemir; Mehmet Erdi Korkmaz,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W4385575797,https://doi.org/10.1007/s00170-023-12078-6,Effect of layer-by-layer laser remelting process on the microstructure and performance of selective laser melting 316L stainless steel,2023,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,The International Journal of Advanced Manufacturing Technology,Springer Science+Business Media,Xuehui Chen; Kai Wen; Weihao Mu; Yuxi Zhang; Shan Huang; Wei Liu,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W2944201825,https://doi.org/10.1016/j.jallcom.2019.04.335,Effect of cyclic heat treatment on commercially pure titanium part fabricated by electron beam additive manufacturing,2019,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Journal of Alloys and Compounds,Elsevier BV,Hyung-Ki Park; Tae-Wook Na; Jong Min Park; Yanghoo Kim; Gun-Hee Kim; Byoung-Soo Lee; Hyung Giun Kim,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W3080984805,https://doi.org/10.1016/j.addma.2020.101518,Adaptive local-global multiscale approach for thermal simulation of the selective laser melting process,2020,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Additive manufacturing,Elsevier BV,Pooriya Scheel; Edoardo Mazza; E. Hosseini,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W3025644037,https://doi.org/10.3390/app10103401,Qualification of a Ni–Cu Alloy for the Laser Powder Bed Fusion Process (LPBF): Its Microstructure and Mechanical Properties,2020,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Applied Sciences,Multidisciplinary Digital Publishing Institute,Iris Raffeis; Frank Adjei-Kyeremeh; Uwe Vroomen; Elmar Westhoff; Sebastian Bremen; Alexandru Hohoi; Andreas Bührig‐Polaczek,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W3178239769,https://doi.org/10.1016/j.ijfatigue.2021.106408,"Hot dwell-fatigue behaviour of additively manufactured AlSi10Mg alloy: Relaxation, cyclic softening and fracture mechanisms",2021,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,International Journal of Fatigue,Elsevier BV,Jianguang Bao; Zhengkai Wu; Shengchuan Wu; Philip J. Withers; Fei Li; Saad Ahmed; Adil Benaarbia; Wei Sun,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W3157253826,https://doi.org/10.1016/j.trac.2021.116322,Additive manufacturing and related technologies – The source of chemically active materials in separation science,2021,Engineering,Automotive Engineering,Additive Manufacturing and 3D Printing Technologies,TrAC Trends in Analytical Chemistry,Elsevier BV,Mariusz Belka; Tomasz Bączek,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W4210494953,https://doi.org/10.1016/j.scriptamat.2022.114512,Icosahedral quasicrystal enhanced nucleation in commercially pure Ni processed by selective laser melting,2022,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Scripta Materialia,Elsevier BV,C. Galera-Rueda; Xueze Jin; Javier LLorca; M.T. Pérez‐Prado,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W2904499167,https://doi.org/10.3390/ma11122542,Experimental Determination of Residual Stresses Generated by Single Point Incremental Forming of AlSi10Mg Sheets Produced Using SLM Additive Manufacturing Process,2018,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Materials,Multidisciplinary Digital Publishing Institute,Cecilio López; Alex Elı́as-Zúñiga; Isaac Jiménez; Óscar Martínez-Romero; Héctor R. Siller; J. Diabb,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W3099527672,https://doi.org/10.3390/ma13225087,Analysis of the Part Distortions for Inconel 718 SLM: A Case Study on the NIST Test Artifact,2020,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Materials,Multidisciplinary Digital Publishing Institute,Silvia Martı́nez; Naiara Ortega; Diego J. Celentano; Antonio J. Sánchez Egea; Eneko Ukar; Aitzol Lamíkiz,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W4210854836,https://doi.org/10.1016/j.mtcomm.2022.103243,Microstructural evolution of a FeCo15Cr14Ni4Mo3 maraging steel with high ductility prepared by selective laser melting,2022,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Materials Today Communications,Elsevier BV,Zhonghui Cheng; Shengzhi Sun; Xi Du; Qing Tang; Jinguang Shi; Xiaofeng Liu; Jianrong Qiu,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W4321790699,https://doi.org/10.1007/s43452-023-00626-6,Evolution of δ phase precipitates in Inconel 625 superalloy additively manufactured by laser powder bed fusion and its modeling with fuzzy logic,2023,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Archives of Civil and Mechanical Engineering,Springer Science+Business Media,Sylwia Staroń; Piotr Macioł; B. Dubiel; Kewin Gola; J. Falkus,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W4293084349,https://doi.org/10.1007/s12540-022-01239-z,Multiphysics Simulation of Thermal-Fluid Behavior in Laser Powder Bed Fusion of H13 Steel: Influence of Layer Thickness and Energy Input,2022,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Metals and Materials International,Springer Science+Business Media,Patiparn Ninpetch; Prasert Chalermkarnnon; Pruet Kowitwarangkul,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W4293491458,https://doi.org/10.1016/j.addma.2022.103114,Use of laser glazing to evaluate an Al-Cr-Co-Mn-Zr alloy containing icosahedral quasicrystalline dispersoids as a candidate material for additive manufacturing,2022,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Additive manufacturing,Elsevier BV,M.X. Li; H.R. Leonard; Sarshad Rommel; Cain J. Hung; Thomas J. Watson; T. Policandriotes; Rainer J. Hebert; Mark Aindow,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W3005569833,https://doi.org/10.1520/mpc20190080,Classification of Defect Types in SLM Ti-6Al-V4 by X-ray Refraction Topography,2020,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Materials Performance and Characterization,ASM International,René Laquai; Bernd R. Müller; Galina Kasperovich; Guillermo Requena; Jan Haubrich; Giovanni Bruno,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W3099119976,https://doi.org/10.32604/cmc.2020.012688,Prediction of Melt Pool Dimension and Residual Stress Evolution with Thermodynamically-consistent Phase Field and Consolidation Models During Re-melting Process of SLM,2020,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,"Computers, materials & continua/Computers, materials & continua (Print)",,Kang‐Hyun Lee; Gun Jin Yun,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W3138960087,https://doi.org/10.4028/www.scientific.net/amr.1161.13,Comparison of the EHLA and LPBF Process in Context of New Alloy Design Methods for LPBF,2021,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Advanced materials research,Trans Tech Publications,Stephan Koß; Simon Ewald; Marie-Noemi Bold; Jan Koch; Maximilian Voshage; Stephan Ziegler; Johannes Henrich Schleifenbaum,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W3212875405,https://doi.org/10.1016/j.jallcom.2021.162663,Selective laser melting of crack-free René 104 superalloy by Sc microalloying,2021,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Journal of Alloys and Compounds,Elsevier BV,Wei Bing; Zuming Liu; Bin Cao; Bizhong Nong; Yazhou Zhang; Huan Zhou; Yongkang Ai,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W2948779009,https://doi.org/10.1016/j.surfcoat.2019.06.005,A comparison of laser deposition of commercially pure titanium using gas atomized or Ti sponge powders,2019,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Surface and Coatings Technology,Elsevier BV,J.M. Amado; Ángel Rodríguez; J. Montero; M.J. Tobar; A. Yáñez,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W3016382222,https://doi.org/10.1557/jmr.2020.71,"Preparation, microstructure, and microhardness of selective laser-melted W–3Ta sample",2020,Engineering,Mechanical Engineering,Advanced materials and composites,Journal of materials research/Pratt's guide to venture capital sources,Springer Nature,Junfeng Li; Zhengying Wei; Bokang Zhou; Yunxiao Wu; Shenggui Chen; Zhenzhong Sun,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W3088073168,https://doi.org/10.1016/j.matdes.2020.109179,Exploring the possibility of a stainless steel and glass composite produced by additive manufacturing,2020,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Materials & Design,Elsevier BV,G. Sander; Derui Jiang; Yuxiang Wu; N. Birbilis,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
